,C00,C11,C22,C33,C44,C55,C01,C02,C12
(omega^2)_143,0.5663912166019358,-0.3227773162485408,2.9153035130689453,-0.8040395991155379,0.8482967458050618,-2.1040632110375226,-4.632690156219402,-4.887496246100647,-6.122897165880364
(omega^2)_144,-1.5312130062777976,1.2379240287333417,-3.275190686749711,4.620750237944831,3.224709078197842,4.051346824958715,1.560371823897001,1.1452144358383824,1.726692521699588
(omega^2)_145,-3.237388393022954,-4.618196896830682,-4.3342308395274225,-8.293320542792072,-8.181260387184457,-8.664059493277351,-0.588240978115389,-1.2546856416585062,-1.072123739252778
(omega^2)_146,5.259610393999231,5.499349912531639,8.432138302457957,9.039220743515294,8.005233005728101,7.7283882815060245,5.3565480074940135,5.35950691915897,4.904375730500387
(omega^2)_147,-6.16078126355336,-9.28840462624407,-9.834742184102469,-12.19043414300596,-11.362290911446854,-9.681768038336429,-4.467734241348521,-3.758329235434901,-3.9003703751975856
(omega^2)_148,-1.3173171268456074,3.8697064014172846,-1.1380820560660627,2.997667465464304,3.520896292742122,2.5593241070943273,-1.7030883084406496,-1.4337147197349516,-0.6572721144126161
(omega^2)_149,0.7117605729682873,-3.426792275424084,1.9035175553797894,-2.4945307124655542,-2.598293702428541,-1.1892283725536468,4.170629036388468,3.0197034938623473,3.980202864158752
(omega^2)_150,6.274503532217462,6.738982918013458,8.90727805914679,10.091568615258277,10.381523270843049,9.179486316605518,0.136942159503048,-0.6956166978707345,-1.9319847446739924
(omega^2)_151,-0.2891154458023828,-0.21765661998933222,-4.130584440971816,-2.979576052020836,-2.845399745378808,-0.772189394303309,-4.197904320180521,-0.893673570169274,0.27019388078675766
(omega^2)_152,-1.605810643263663,-0.5471711573996018,1.4290439814825955,1.3741278878663468,0.5414745232767549,-0.11791331130593849,1.3857818385016247,1.00293494936659,0.8524612634085564
(omega^2)_153,-5.526177531069702,-7.655674911738254,-9.577892020053644,-11.818442008382876,-11.533768759537763,-11.015342131444255,-3.1987751910858897,-5.874082995398158,-6.061973201563998
(omega^2)_154,7.9862837515903,8.036493065158838,12.091440900601127,10.312921666686483,11.142289695062049,9.318766149253438,6.654695626374312,7.273461094937142,6.718521058169811
(omega^2)_155,-5.79912748304072,-3.0758882721059386,-4.259014579345959,-1.0714476909696864,-2.403629032818142,-1.2571212453909433,-7.302123804087211,-6.668424806289,-7.060499606807413
(omega^2)_156,-1.5499149251235376,-2.7096293863512426,-7.742023531930814,0.753908803262958,0.7962465953843642,-0.5290669720618111,3.7562499943497,3.7277429928374355,4.514143982651749
(omega^2)_157,7.81898746416042,8.505659990863212,10.853629975932725,2.7942557397943006,3.6884963996120574,5.440823166434979,0.9221504628738334,1.1257933368485937,0.33273638404077543
(omega^2)_158,-10.565334217944091,-10.110543522538267,-10.096006315262741,-10.052267958321918,-10.02571116844515,-9.92681993783375,-2.751645018587714,-2.9702185883590837,-2.3096468453570664
(omega^2)_159,2.7036093506310377,3.2122168206427544,6.640510186224065,1.7461667891908892,1.5058721392297372,0.653181977357071,1.9252830432406014,3.5255576249387954,2.9645285573467453
(omega^2)_160,0.4880557457202196,-2.4802569653645152,-3.270677016812347,-0.5133793766028729,-0.7425161475271043,1.6303331644657102,0.3117304700969393,-2.314017751288461,-3.339559467370785
(omega^2)_161,2.932946665066459,6.272260158578161,-2.243589733881257,-1.4587660791451624,-2.9990648727369167,-2.475783782869913,-2.067631744061025,-3.511934833181156,0.046338962181620445
(omega^2)_162,-3.173190339279505,-2.3045320653043055,1.9270069600505848,4.330237807743172,5.241659629278062,4.636942199926263,0.7777051037735465,1.7794348699569502,-0.01191417404971748
(omega^2)_163,-1.520105711174324,-5.435057871533753,-0.6040231150416526,-0.755115929220084,1.0049358945755809,-2.395632133764109,1.7407271224811776,3.1327994907377237,3.0938963297420132
(omega^2)_164,-4.050483824603348,-4.144825177819309,-6.082384805499973,-10.974485282771363,-10.92114623176123,-8.966505998492066,-7.557231796240182,-7.425786750234995,-8.599113387722758
(omega^2)_165,7.296455955405823,9.995356145417807,10.299062427521731,15.102057181330046,14.43217074394894,13.67987062427919,4.547734098801525,6.054162765034395,6.882474795434403
(omega^2)_166,3.7991862334403415,4.0102522702485635,-0.11129481841394209,3.1703452399580545,3.5318878394963313,0.9745043176592056,2.005551748111883,-0.3438796394872099,-0.3859045646677215
(omega^2)_167,-5.516091463888911,-5.662450261290925,-6.722976772964985,-12.56877278196929,-12.247102980119692,-12.01629734283031,-4.141357818126829,-3.920700266773158,-4.020719905977376
(omega^2)_168,6.23075299359474,7.309943681168442,7.463898532795109,11.603649025970835,10.501368406225307,10.522058337633375,5.717245374813729,5.991701800810586,8.19618640942063
(omega^2)_169,-0.8767043121340486,-3.387059225895077,-0.034840474316434875,-0.3310420550411348,-0.8497189278477519,1.5870270616802782,-3.0070403333723847,-1.0236464112027666,-2.476510444383362
(omega^2)_170,-1.7339309256727362,-0.1335769614767822,0.13484115829258697,-2.7693779626976447,-2.858195124319716,-1.0611297334509446,0.010606270071547713,-3.3714198854128266,-4.040539387909818
(omega^2)_171,-3.2526328876005146,-0.3778353125992523,-1.0932162092249218,-1.3155030423118186,-0.6943762691345315,-4.116017560037264,1.831551654450128,0.38738333609726844,1.6483734687030807
(omega^2)_172,2.6118364811773596,-1.9737981612894826,1.8223957667808073,1.907827694262377,2.072489976367736,2.0928639734954615,0.0556198035277643,3.4597906834675727,2.636172180216053
(omega^2)_173,1.1499857210051945,4.163352264030485,-3.205374995464068,-1.632187114711903,-1.1649161027559174,3.817120810514658,2.5441435796314593,1.5304629707062256,1.1876882866528993
(omega^2)_174,-9.755414891424534,-12.630641605277424,-2.4087506311567375,-3.101210913340263,-1.945598119700325,-4.265272818637177,-6.788502091910112,-4.7462837415040084,-4.741310265562739
(omega^2)_175,8.165178077728054,10.563353026781883,1.1395642056608661,5.604523470756593,4.243193585662325,4.679125071418594,3.7297652408798188,3.04140167872171,2.2308426349503554
(omega^2)_176,-1.610588813334174,-3.0959850374459967,-2.081947799730054,-3.700705666564505,-4.64233749538163,-6.283718084952315,1.893762187654647,-0.5125854239445334,1.446043408965222
(omega^2)_177,5.7027425673402945,5.152771552660317,5.666965631990567,5.543536796198755,6.5207286687901815,7.357641806905657,-0.6084583781369054,1.609968407316295,-0.20059499580955095
(omega^2)_178,-3.6331645566135333,-2.780411102395683,-1.6854116334494162,0.47983975258196065,0.6228144331600349,-1.4273563959551665,1.293909461478088,1.8022991993714008,2.6097137562340578
(omega^2)_179,-7.255684288159016,-7.823851477921099,-3.7988480003881926,-6.906203551612945,-7.709477705978338,-5.946553375559793,-2.0912390992536265,-2.0002070149475695,-2.452068913555279
(omega^2)_180,4.546374618556726,6.464078367760834,-0.22433358002726644,2.747872910184673,2.7515338338086175,1.4477626692614993,-3.983152967605535,-4.143890087658806,-3.591202647110866
(omega^2)_181,3.6312442118485717,3.8151219909999736,6.0555099804321335,-0.2050586933971678,0.5080687584277951,1.8621393952791563,4.403488693910845,4.138556882385703,3.5712747101814384
(omega^2)_182,0.526678640588534,-3.4608878789294852,-4.7777823837373425,-1.9450587395571686,-2.192088555628256,-3.5950815369774176,3.0913992092208575,1.3419253815939702,2.3242091813646626
(omega^2)_183,0.032059322400961945,2.0978831174439,3.5764012039240574,5.16779982765896,4.132263195892318,6.109083268088437,-0.6288829269240561,0.3323150133312008,-1.4879699998651403
(omega^2)_184,-3.018168921040013,-2.2845302196538992,-2.1905602538950104,-4.0626797820305605,-4.327113471515918,-1.981999801969685,-2.4311444521824868,-1.6174086853615404,-0.9542844087153763
(omega^2)_185,2.680647572837907,1.0561059253138616,-1.0409529087929328,-0.6168363503823079,-0.48575618196773196,-2.2909641971865593,-0.3524462422212856,-1.5758621096258383,-0.4517411469712571
(omega^2)_186,-5.764715590478211,-2.243695238161462,2.1088271144805546,-1.3247020620881982,0.617998054419126,0.7406272860282166,-0.7468096126718623,-1.2664746969980896,-1.9037887593177336
(omega^2)_187,4.890873275572551,-0.329312202516537,-2.594712074323912,-2.0958935953842994,-1.9959615202210859,-4.429939226584059,1.8724561685906425,3.1238001230710797,3.1084908332154826
(omega^2)_188,-2.370963751552785,-0.46923281268753203,-0.14017752394159969,-0.9746373201440018,-1.9094069045498518,-1.0555494143844553,-7.484451383525299,-6.960592508520145,-7.379160367188421
(omega^2)_189,-0.8478427959609096,0.808340659574604,0.28276361120281024,8.006037509103725,8.57148906829297,7.035663651244347,0.7255613720338097,0.21037672055827128,0.22730466705164265
(omega^2)_190,-1.4343724902892958,0.7671046754779649,3.6289013983133187,-4.805653741724416,-6.854246105845542,-3.4604049382562345,2.3525846478414265,1.9894242969067617,3.403677080192312
(omega^2)_191,0.292952378371102,0.4190087146837765,-2.598390057375028,6.218404669633558,7.061159895893713,5.1751984168376834,-3.57001575540975,-4.407632636776516,-4.503326839912954
(omega^2)_192,5.966106142818464,3.9869550652422805,2.9598750939788294,-2.348815425700646,-3.284601268734495,-2.2957807456410277,8.595690366592372,7.794600772748279,7.104400995747178
(omega^2)_193,3.3742261899201282,1.7211693386897582,-2.1143867032389134,-3.982667490309068,-3.2475165323668675,-2.843946005742916,-2.1669706453669733,-1.4584860085775961,-1.6066754451261307
(omega^2)_194,-6.154873669815275,-5.822701486379944,-1.8728528730223681,0.3815177657024533,-0.16035419896179823,-2.115009749647285,-3.2113726115204866,-2.6660296746740615,-1.5149402175564164
(omega^2)_195,-2.0970862676924846,-4.548175841133105,4.4247477416193135,-1.5095717406192817,0.16721374895395352,2.9783600726255623,0.8500303464630513,2.065047462009146,1.882079615494528
(omega^2)_196,5.073083865662748,4.391389497831445,0.6719100334010203,5.105030960465333,4.0556372720201646,1.7344220465787257,3.7687992807279582,3.3611150339527334,0.9431782178747886
(omega^2)_197,-6.086983880558747,-4.039087216607594,-9.485240644403222,-5.38375803691748,-5.826184164344819,-3.2281903552761984,-2.722637954402206,-3.780425531737261,-1.5661413251607272
(omega^2)_198,5.459428053461156,6.9563780700905165,6.837384351851532,5.430403389769415,7.596150546806444,1.0841394669257887,6.1557894267570425,5.289238875148225,3.249684129006866
(omega^2)_199,4.409357278733969,4.474342686304677,3.561490057934852,3.509964867015022,1.2827164062523095,8.003400553611506,-1.7424918904907867,-1.8100850663134997,0.8320142805150829
(omega^2)_200,3.1904779074875993,-0.39678125167564815,-1.6995552783770895,-3.8316574685286486,-3.4626005554795,-8.776197307466306,-2.6938163624148315,-1.264658216462987,-2.775478783907327
(omega^2)_201,-3.5124672627770845,-5.231685344046074,2.6561921044800814,4.219119141140736,5.137530228858131,7.547515705664642,4.831185319534243,4.691301734085386,4.563568756056198
(omega^2)_202,-3.663856748503359,-1.4798691280625165,-1.478811574169022,-5.2164603443045765,-5.424055000638512,-4.156271922993392,-11.053047886301947,-10.00166512567212,-9.737813712612583
(omega^2)_203,-2.7165497735544832,-3.0814871660953242,-1.3708249053175632,-1.8060597097889,-1.6396443162065828,-2.1891060969071265,6.221357711836567,4.216873156554618,4.802192416738968
(omega^2)_204,0.7804027981111402,4.934261175141969,0.602304729040762,-0.027472956195118747,1.171609239390823,-1.3627883159599001,0.40416245446563503,0.8001629010209679,0.253515196190718
(omega^2)_205,2.699918521541728,2.9223441270398647,-1.0137067792151593,8.949385132419318,9.54024206362532,10.09471981294945,1.8278424416951051,2.450715767833111,0.7681504569552091
(omega^2)_206,-5.051800199788831,-9.034684912775463,-2.5416740317695656,-14.899193976133956,-16.566861815127822,-12.227683223335777,-6.1187953224421845,-3.7794577669966163,-1.7012092747390986
(omega^2)_207,11.578385994888318,11.157530470561388,10.237081750565208,19.883509662371655,20.876917578987157,15.884806296737189,9.43302350050986,6.288100589066283,6.4612316417565046
(omega^2)_208,-7.966542130260788,-4.207082992033966,-8.217478144778973,-8.898622648183647,-10.080242427201783,-10.760871501714432,-6.726738409947585,-4.3793681187749165,-6.337695233561073
(omega^2)_209,-4.591968470120961,-5.043523140455235,0.8025265440444872,-4.415121182491357,-3.9005793508225888,-1.637564121509781,0.22628234662132868,-1.6519157745830875,0.5349810332448931
(omega^2)_210,10.433826514360533,9.000670126081078,4.419404540860683,7.192587294954197,7.914519218818389,9.788341259389993,2.4685403595763487,4.24970143764277,2.509238727205547
(omega^2)_211,-10.468673798463195,-10.95622646448424,-7.200020809748449,-8.836647968057452,-7.285396357061485,-11.364546968271256,-0.4586014048777576,-1.6872333097723446,-1.157419134913885
(omega^2)_212,-3.3297657858902685,-1.4708366392636587,-2.5425963328416405,-6.6828872178316985,-9.794057974270158,-7.7825332221359185,-4.1937229867880355,-5.162671517354067,-3.9620619555018592
(omega^2)_213,11.326977721311287,9.506816490235527,7.85472795043719,11.792451958328968,11.19637764158713,11.667728410829016,3.9448125251794717,6.967279370272017,5.931189251615689
(omega^2)_214,-6.374018376180468,-5.190560660360029,-3.989577048948049,1.4933020925865326,1.5483748288216048,-0.6183711261645335,-2.563038247569361,-5.768860906818518,-5.9863467010886575
(omega^2)_215,9.125975953254025,7.8858334762349385,3.620573454716976,4.075125466823796,6.044130977839944,6.749273232221107,3.827157217851162,5.455261558107289,3.7479176254193147
(omega^2)_216,-11.565665288826994,-11.181484421835565,-6.147690225482799,-13.773954843534952,-15.649035887940256,-12.74385017503118,-3.5029365293316235,-5.279040703813001,-3.6313401174763147
(omega^2)_217,-3.210245481095975,-0.5750240045456734,1.764525147869291,2.6916255747322726,2.827771073698817,0.7669286577296877,-1.1031530007068344,-0.13974332673609371,-0.37691434475376434
(omega^2)_218,10.091883870789923,6.657056765478246,-0.11778567075711596,2.097583164050451,5.165643067951947,4.585959456329916,-0.9895050987327354,0.47017931882477854,1.1479032841693764
(omega^2)_219,-2.561683458102363,2.784041516120433,3.634406789517918,-1.832516425834389,-4.369734022424487,-3.067761100211822,5.3124334811708245,7.035438595217885,7.285874599415728
(omega^2)_220,-2.1245411636333555,-2.8424862246969,-3.640603638802679,0.937679772629224,-0.11097326760275411,2.241763086808017,-3.0259112902446845,-6.731161854084035,-7.2910902914261495
(omega^2)_221,0.9480697639122485,-0.7945618489280952,-1.6097335956733452,-4.236146146192507,-4.081405067938669,-8.513522184975127,4.8848553986626815,6.2466941993884015,6.682810085660126
(omega^2)_222,2.9585743623125307,3.770605599626401,8.877809434733114,10.150812167746993,13.361110916564861,15.17172970855233,-1.0896435406901601,-0.7365257950619674,-1.7925129466632632
(omega^2)_223,3.627549894685542,-0.7957094974503268,-3.2537544658923703,-3.9861816313317116,-6.630224421593845,-5.586190205107098,-0.7453330879199708,-2.1525785782763487,0.041709596322265785
(omega^2)_224,-6.048316850408925,-1.091259604119931,-2.8826481729416593,1.764252865836796,1.256210781768536,1.3135892291401015,-9.452362320531059,-7.254888885490511,-9.75172043422568
(omega^2)_225,0.29530420229871934,-2.809262244605131,1.2895346678306274,-2.936278376684187,-3.4424703211995444,-1.0937235430768926,10.055449597556603,7.981475419225829,9.049165171237837
(omega^2)_226,1.5529678344427427,1.5972882006367304,0.6333387806679276,1.0875257790326671,1.563458377723311,-0.9310028479540461,-1.697517587428585,0.26912336923976815,1.2452382989786912
(omega^2)_227,-1.1435763166369248,1.0746123468010913,-2.26935215280373,-1.365814162693096,0.20154415601945588,-0.26306166839411954,0.21373346176802066,-3.344352099431001,-3.3419903123986145
(omega^2)_228,0.6999421669144569,-1.1747116120934664,0.7307058570437981,4.009939840014667,2.7409013270919793,4.897851426355767,3.7472233617740294,6.596141034393489,4.999510393656647
(omega^2)_229,7.7465172088220084,8.329104661309373,7.261650721228107,6.590368015162954,6.745825451430347,5.277574138891321,-1.5815614426606437,-4.391995522613409,-3.7400151794128385
(omega^2)_230,-5.985203168306478,-7.000650335048431,-8.236203129625732,-9.017172868276608,-8.99654809187546,-8.10110914118323,1.26285136848843,2.79217063812065,2.859230746419402
(omega^2)_231,-4.467299144710533,-2.3680833280705302,-0.725613113335972,-3.97830264529948,-3.998265464221329,-3.8228925619895895,-9.79259524968722,-10.332033912037936,-10.414231429865888
(omega^2)_232,-3.025460880494347,-7.368576752366967,-1.7927759876623768,0.7710414017114543,1.4962369163695033,0.0259820483727711,3.9785979267093237,4.303217887329617,3.5027923688435716
(omega^2)_233,7.5481122774437726,9.70114737955931,9.956392115246468,12.104565426258763,12.862684654694064,10.790579213278635,-3.750536417189831,-0.3138007994343559,0.8838151352182695
(omega^2)_234,-4.599992214678033,-4.480478315953562,-6.384548617296159,-1.1514436813600923,-2.8358153101862937,-6.681897717032096,6.226624570729168,0.534409699669322,-0.5360570267229912
(omega^2)_235,7.09490802564522,7.076406422158416,3.6809004539661307,-0.5063271977754845,-0.3773864155647301,5.32294365986345,1.676615036688291,4.979768737902632,4.783087133054393
(omega^2)_236,-4.012133168510471,-1.5708165837607326,-0.7018745671301616,-1.8619967069803125,-0.04669310842279223,-1.6063510535696772,2.009186101085084,1.410198107415811,2.10354915903653
(omega^2)_237,-0.4650126759893032,-0.9504227880640364,1.4075926721772893,-4.2230316126363565,-5.541813653133223,-6.497178522940678,-4.138818514747085,-5.6906756925259865,-4.133933717666439
(omega^2)_238,-4.385426043879351,-6.136497375665357,-8.579787495658493,-0.9060831813992658,-0.8362859900350132,-1.1629079986008093,-9.08143623360148,-5.26377994295121,-5.816622981739265
(omega^2)_239,-0.1978944866983937,0.020923793386753764,1.569447826093055,-3.5747603396142074,-2.258300113533737,1.0797953901492057,2.0295193910121987,0.5319171510550714,-0.6032880289858522
(omega^2)_240,7.8187604538400235,10.450982399063232,5.869691522839237,14.207404357551935,11.703832238027582,11.207684894513006,12.48920166920685,13.041531008976893,13.909185855800606
(omega^2)_241,-5.8705205061705845,-6.909843560577907,-0.9725691233976902,-13.730173251695954,-12.343214645421812,-10.664440953139351,-8.335437400002583,-9.17472752848083,-9.42189808412721
(omega^2)_242,4.469070546157012,4.141818220182215,-2.853966112681888,7.377024244802477,6.065078321651938,3.4204705345759763,-2.012789776726678,-1.2854711529046043,-0.8484428623097935
(omega^2)_243,-0.32492434914661694,-4.6846278621343345,0.6412405790380258,-11.998434895797848,-10.267777815415705,-8.340762819009068,7.730307113122765,4.665855872826042,3.673923911110371
(omega^2)_244,-8.98720468216133,-5.685948433920936,-9.353730840740528,5.111653021511005,3.926291119826961,-0.44446682097305734,-7.195807670937464,-8.237217428534802,-7.882304183182293
(omega^2)_245,8.43273941667215,4.859402543621234,4.290704093865576,-0.1884076778543577,1.5778543070263367,5.944502668782979,-0.3662584345747578,2.643239758773343,2.023676521811471
(omega^2)_246,2.871275934545263,6.437200527865267,6.218310538953261,3.0433299774469034,0.6141798916455875,-3.167602639596281,7.953149140529549,8.475939618841632,8.452372365916293
(omega^2)_247,-9.492426467883982,-7.013557009383545,-5.935820985548174,-11.678140373770976,-11.00424982080235,-10.102783469510628,-6.552247031542187,-6.97980477262582,-5.427086475201375
(omega^2)_248,-2.2564799124997306,-2.7778008140394803,1.4301171276760998,12.388993938430005,12.358169378818438,15.766617841676817,0.8024849773063881,-0.832644653139819,-2.6151483680800482
(omega^2)_249,0.10286263993789369,1.048889959407169,-0.3723666362770788,-6.124669266550694,-3.590708340458962,-8.85345876433046,-2.3762988911455274,-0.6849938783907382,0.21416295611641173
(omega^2)_250,2.939254200405301,2.0069668169566914,0.7435521256985075,-0.8206911248799766,-2.7317071477654253,-1.6216383881143601,6.4313308591456515,6.177937669654712,5.60615003558854
(omega^2)_251,4.353537545492847,3.630032519857757,3.0871530041826256,4.52373481588533,3.670166824542532,7.141147081140278,-2.808227585124228,-2.6804960808315528,-3.3824690073001396
(omega^2)_252,0.19408033558293436,-0.16325739451858629,2.2497089687543674,2.932983285175521,4.706553403668232,-0.7301503329194398,-0.6939938496673399,-1.7154249210620314,1.1352442819231636
(omega^2)_253,2.2994896888258753,1.4877289497385238,4.388759845565041,-0.4461655506515566,-0.40051037091158787,2.747643745967354,4.711943978234883,4.114689871754231,2.9559090905842544
(omega^2)_254,1.6300066520936758,2.097771954055686,-3.715883144245341,2.2778102447252397,1.4126676081888705,0.6129622319732402,0.5067980066805501,2.6392464315616913,1.7452463394609132
(omega^2)_255,-10.900895576132283,-10.639768917569283,-7.6988367675323754,-9.297776535792666,-9.332820231194171,-5.594969040669098,-11.788614895381135,-11.356221569239603,-10.620073349625772
(omega^2)_256,7.9411527137261855,9.12575986200542,2.2147165544229948,0.5096274379265407,0.19728182595563623,-1.7074446511977937,9.435507752251201,6.2768747650346075,6.295731391398567
(omega^2)_257,3.776771239914286,0.3438507652133557,7.46708599634708,7.63316990910411,8.177498826573963,8.147004263421623,1.5839996305357609,3.1589779503065802,3.34778906736871
(omega^2)_258,-10.86530585371539,-2.1634346257743564,-3.3015858440946304,-4.2948386995942265,-3.598000527838922,-4.357940214616453,-6.606976385258047,-5.330631990871804,-4.368862076496299
(omega^2)_259,1.9887860582087011,-5.842578082148648,-0.6487327415483735,3.6908917942938344,1.8624073430825412,2.6295500718594265,4.928696021394891,4.8075366574677565,2.9664783670399766
(omega^2)_260,4.246636739186583,3.05481315882027,-3.6404184003992737,-3.6615359028985726,-3.588692159676626,-1.6498619608785403,1.2894966543286763,-0.17813925966260585,1.5176341252971197
(omega^2)_261,-4.186141590205151,-2.676494679224001,-1.8107455457675963,-3.653104537538204,-2.4451101653935616,-4.504885831148943,0.09951664741231417,1.7035472371000373,0.9444744981844059
(omega^2)_262,8.560212496096263,9.013212254689913,5.9668072480004675,4.907353658436242,5.0761839932870405,7.710198381140267,1.9938468504937128,1.5699445961922303,-1.0883788205104055
(omega^2)_263,-7.227318002596674,-7.78875436148914,-8.056823776251873,-4.536264870266533,-5.725564017177837,-3.540095823345176,-8.821445963185658,-8.447504994256228,-6.3421329864443345
(omega^2)_264,4.13834654675457,5.578095864643328,8.764651966206797,5.251279150447584,7.312887658604414,3.897713372215729,6.41762325790063,7.302539771970319,6.370600042847888
(omega^2)_265,9.622061917730754,6.381243240681569,-1.0601615810478426,6.966450888596364,5.226874112308073,7.380314755042852,0.17343363581408563,-0.9895137118132833,0.8483137819775836
(omega^2)_266,-2.5074222273979934,-1.4905407502820451,1.7514077680211453,-3.9869346811183832,-1.9349248179242007,-5.754351684706991,4.2245799821910905,6.801203576495802,6.2310681963616945
(omega^2)_267,-4.779924359507486,-4.651686086749423,-0.7194010283921909,-9.098913224064727,-9.594524923891322,-7.967357148182806,-4.069606154208214,-7.20012837627422,-7.772082716472869
(omega^2)_268,-6.989077067784087,-5.907395946373417,-4.670013297950676,5.3520187710770015,3.800478090387897,3.4764249332283623,-11.282579767129628,-11.824237079168237,-12.054543441815646
(omega^2)_269,-1.9762220382522138,-1.9724903255407114,-2.292314359164171,-5.973159111432821,-5.064941305117395,-8.11970378900607,3.973388769731499,6.158641948607763,6.275012466734742
(omega^2)_270,8.140702250826083,8.851406631706599,2.8592264295554775,3.148809293586929,1.8773120724572627,5.438526082514716,3.7680392298427603,1.0179377714121758,1.7367983197958758
(omega^2)_271,-0.43846865610719443,-2.9793526375836676,1.2549908182841274,4.225231719984782,4.993012816250475,0.5833710967765615,1.4590075346017028,3.4038073347694757,3.1374203425590266
(omega^2)_272,4.873980699673008,4.834368282128514,6.181030445385586,9.138529631465763,7.83649032061534,8.940409763755477,3.7419854734852946,3.6325771639298683,3.2949915686409676
(omega^2)_273,-8.465171019353331,-5.98701379819789,-1.9389977569184107,-6.647777029405323,-7.5425065431871285,-3.262134309696601,-5.668073370606029,-7.2259818824583215,-7.368840425656433
(omega^2)_274,-2.6217271770237742,-1.9011167924629784,-7.708573466680479,-11.45850924872229,-9.467094259392725,-12.754781899204396,3.517795289995711,4.4068651683038444,4.060083045455471
(omega^2)_275,2.245283499902239,0.7169801434331389,1.0605352996663506,7.042722886655468,8.823213638100837,10.594455337552622,-6.795731751084391,-4.172371772674337,-2.753698484412278
(omega^2)_276,0.02028899075679408,-1.286934234768491,0.5512554656129319,-4.774295904765445,-6.618329003281917,-7.355190698531177,2.836516632631295,-1.150704960719653,-1.5503715987851416
(omega^2)_277,1.3187906716621884,0.3538132640283561,0.9731300372274281,1.672472606214613,1.806758800693579,3.0670559329181226,1.0297523180397756,3.4409465504160908,2.969268890493818
(omega^2)_278,-3.1388439114624718,0.31348167322081033,-1.8755366441921033,0.7153238233141381,2.42606208685317,-2.1706319254655475,-3.613347216502059,-4.366910843108138,-2.874444410999996
(omega^2)_279,3.952349524169095,3.8018771839486827,3.646158298969361,6.1027666361552075,5.632550747363795,7.196719785639746,4.76106649927454,4.09375468353139,2.2279103417238053
(omega^2)_280,1.9861801194402604,-0.8578586464727385,-2.3619935521207416,-0.3409262567065451,-1.5694203334169539,-0.9403337199574894,-1.019053103498797,-0.49695127264630684,0.07206887436658033
(omega^2)_281,-2.1415127042681728,-1.5351356340943303,0.8348876933267257,-0.0751985012071441,-1.3995136659261043,0.5986709145087636,-3.5109087997270936,-3.941822272420742,-4.706589236013005
(omega^2)_282,2.591035878416656,4.35909094473592,-1.752624158133321,0.395402370636412,1.61977072110187,-0.949040080816115,4.165963174224316,3.4172369177461523,3.8269560543159518
(omega^2)_283,-7.022999768188869,-4.774477304962705,6.3140072689432785,-5.295814196387009,-5.833489048167865,-2.8585922378871365,4.276434005270401,6.386494999964914,6.52227738998771
(omega^2)_284,5.931131662946161,5.942996284697286,-1.0122857997787083,8.164314523514149,9.356133738199201,8.712118861579208,-2.748493138072141,-3.8544058213906873,-3.725727134765538
(omega^2)_285,-5.533778416380245,-7.927696019853394,-3.163781188459087,-7.300491649471227,-7.375965481156591,-8.382767122721992,-0.556420291918591,-2.5816493990744727,-1.4576470137785338
(omega^2)_286,2.5782043715282454,4.017149573837355,4.414629205183873,10.030705341984067,8.322389595184918,8.856661603859445,-6.398099735444123,-1.4765242219328036,-1.8309948712426127
(omega^2)_287,0.8371124981673109,4.280194716210731,-2.501344698099409,-6.081972221851185,-4.082894133110752,-4.933755916962708,2.612247104222973,0.6873265373288968,2.2191478202690496
(omega^2)_288,3.384068140181884,-2.7112150273916598,1.54110162626095,5.2360438653046115,3.8602555374626317,-1.7860526936281567,8.988903965586253,7.763395578650084,5.084214719324509
(omega^2)_289,-1.052628092702901,1.314765783213653,0.6106072402091574,1.476808984714524,2.68091775863655,11.578573856016991,-3.5666070289199756,-1.8821613621564464,-1.5116424303010136
(omega^2)_290,-0.0019375016923587896,1.0057879979565374,-0.7261116937778591,-7.272087678190452,-8.17688858497129,-9.849322432248059,0.7838160708948305,3.119953855115609,2.448550653212745
(omega^2)_291,-6.564575443136305,-3.92275903114425,-1.0537576740275298,4.579325819029046,4.846226648268391,4.39203486121388,-0.10760193693409523,-3.4602251119628096,-2.617495415847399
(omega^2)_292,1.0241198593189933,-2.2059703654138842,-1.8998482915557786,-12.35146681940239,-12.332511250651594,-11.866054884119118,-6.079130319323449,-5.48868849124773,-6.478635296570511
(omega^2)_293,3.1077091263968204,0.5223467179146712,-1.9486776208657153,2.1980063291822978,2.1842255182828003,3.8295304616080306,9.543128450234082,10.818386014845,12.04852851297829
(omega^2)_294,-1.5285115138979357,0.43236161392281575,2.0864229625434376,-0.8756467002245854,-0.1468653710284546,-5.341916292404476,-8.911046805459877,-9.384278336494724,-9.90881841905454
(omega^2)_295,-1.3615461279894308,-6.279516778290868,2.8736089424968205,3.3436778945486476,3.363861601786871,4.485276807346396,-1.849809236723208,-1.3528059548366187,-1.3348288911970192
(omega^2)_296,5.59692740629841,9.993777685717138,-1.5399068844128565,4.9427374192685605,4.884144078156714,5.208204713369478,9.6002621280617,7.042065895202755,7.820415383045955
(omega^2)_297,0.02398811453558411,-4.255340868569208,-2.5095773057092137,-6.6940865713802555,-6.3118674114949735,-6.237734290604798,-6.789488044301663,-5.843486940034771,-6.675598968048939
(omega^2)_298,2.281837361238375,6.172047197007482,-2.469833026432029,2.4111725634767174,1.790073693933783,2.795973204859485,-0.9218424241175729,-1.0582196587224417,-0.11677653497247614
